Lat,Lng,Distance (meters),Distance (feet),Distance (miles),Elevation (meters),Elevation (feet),Slope (degrees),Aspect (degrees),Landcover,Canopy (percent)
36.86601670615031,-118.42542001076826,85017,278927,52.826939610606566,2731,8960,11,40,Shrub,14
36.86579387892745,-118.42525820628393,85046,279021,52.844764882207905,2732,8963,8,48,Shrub,14
36.86556833642228,-118.42510807082576,85074,279114,52.862440240223286,2733,8967,8,52,Shrub,12
36.86531914104518,-118.42498257157956,85104,279212,52.8810237858506,2734,8970,8,62,Shrub,0
36.865059989769094,-118.4249005209311,85134,279310,52.89951558244649,2735,8973,9,60,Shrub,14
36.86479143716603,-118.42494272544963,85164,279409,52.91823777980948,2737,8980,9,61,Shrub,34
36.86453865833139,-118.424853931348,85193,279505,52.936400012366164,2739,8986,8,54,Shrub,38
36.86427964194745,-118.42483785168473,85222,279599,52.95433841375293,2741,8993,13,51,Shrub,26
36.86417349234103,-118.42459419080923,85247,279681,52.96969219408808,2745,9006,12,329,Shrub,26
36.863909400344156,-118.4246283597935,85276,279777,52.98805720247998,2750,9022,19,23,Shrub,20
36.86364400921101,-118.42464738567818,85306,279875,53.00644463512537,2754,9035,12,60,Shrub,23
36.863406795436205,-118.42452790057048,85334,279968,53.024135138293275,2758,9049,11,58,Shrub,56
36.863147451867896,-118.42445394510652,85364,280065,53.0425350509087,2760,9055,12,52,Forest,58
36.86293,-118.42432342409398,85391,280153,53.05922081903119,2760,9055,13,59,Forest,58
36.86284804359714,-118.42402633553958,85419,280245,53.07661205100452,2760,9055,11,43,Forest,48
36.8626253271676,-118.42383858063583,85449,280343,53.09519411690024,2762,9062,12,12,Forest,21
36.86236809603859,-118.42387550968948,85477,280438,53.11310393483523,2765,9072,9,45,Shrub,31
36.86213790875036,-118.42380736374987,85504,280524,53.12946667057911,2766,9075,11,57,Shrub,34
36.8618906507528,-118.42367756642484,85534,280622,53.14801690846591,2768,9081,10,45,Shrub,23
36.86166962155492,-118.4234901207443,85563,280720,53.166492793134914,2769,9085,10,42,Shrub,15
36.86146634953206,-118.42326201495268,85594,280819,53.18538882885411,2770,9088,9,43,Shrub,0
36.86123806435231,-118.42308322559582,85624,280918,53.20402343072861,2770,9088,8,41,Shrub,16
36.86123699678298,-118.4227580290471,85653,281013,53.222020852199655,2773,9098,6,326,Shrub,0
36.86107416605095,-118.42248290125849,85683,281113,53.24096020065624,2777,9111,19,323,Shrub,6
36.860940155131345,-118.42219077565674,85713,281211,53.259596195028045,2781,9124,6,158,Shrub,6
36.86081,-118.42189517606025,85743,281310,53.278269206607696,2783,9131,2,296,Shrub,0
36.86062997432181,-118.42167053891228,85772,281403,53.2958652844078,2784,9134,1,242,Shrub,0
36.86038690778156,-118.42151299578434,85802,281503,53.31480463499848,2785,9137,1,233,Shrub,14
36.860143841323236,-118.4213554527095,85833,281603,53.333743991972185,2786,9140,5,347,Forest,14
36.85987317636358,-118.42134987294546,85863,281702,53.35246859402422,2790,9154,9,335,Shrub,15
36.85961188921556,-118.421248319994,85893,281802,53.37139570174771,2795,9170,15,331,Shrub,11
36.85935101512894,-118.42120231932994,85922,281898,53.3896192239036,2799,9183,9,319,Shrub,20
36.8591178345319,-118.42102294963992,85953,281998,53.408558577832345,2802,9193,2,148,Forest,0
36.85886551938728,-118.42091601107845,85983,282095,53.42698757204962,2804,9199,1,69,Shrub,13
36.858645286689445,-118.42071528668946,86013,282195,53.445841569965154,2804,9199,1,102,Forest,22
36.858410476452605,-118.42055349215086,86043,282293,53.46438837360819,2804,9199,1,115,Forest,33
36.85817427308533,-118.42039766515316,86072,282390,53.482863172661276,2805,9203,3,290,Forest,42
36.85795538568342,-118.42020283196541,86102,282488,53.50145110126713,2807,9209,7,334,Shrub,14
36.857742077960445,-118.41999060215306,86133,282588,53.520310185417465,2812,9226,14,330,Shrub,0
36.85752612669905,-118.41979612669905,86162,282685,53.53872151661579,2818,9245,12,327,Shrub,0
36.85732175253837,-118.41956908004721,86193,282785,53.55763580834862,2821,9255,4,320,Shrub,20
36.85708373129121,-118.41940498866133,86223,282884,53.576438567574606,2823,9262,1,206,Shrub,26
36.856841668230615,-118.41924547730758,86254,282984,53.59536707414988,2825,9268,1,222,Forest,32
36.85660807987677,-118.41906735983055,86284,283084,53.6142944354208,2826,9272,7,223,Forest,25
36.85639437681706,-118.41885937634812,86314,283183,53.633029743123444,2830,9285,13,9,Forest,25
36.85614946911562,-118.41872022752189,86344,283281,53.65163857826486,2835,9301,16,28,Forest,25
36.855881061430495,-118.41872015921457,86374,283379,53.670204497125795,2839,9314,9,38,Forest,24
36.855637034011465,-118.41857786524083,86404,283478,53.68883087063018,2842,9324,6,48,Forest,30
36.85537866741695,-118.41847148189831,86434,283577,53.70764720064917,2844,9331,5,20,Shrub,14
36.85511804871668,-118.41837,86465,283677,53.72652909017475,2846,9337,4,329,Shrub,16
36.854866492370604,-118.41826663497648,86494,283773,53.74484574940422,2849,9347,5,322,Forest,33
36.85460422546131,-118.41824295793367,86523,283869,53.76303417723575,2851,9354,8,330,Forest,15
36.85450459035732,-118.41795271686246,86552,283962,53.78051427579184,2853,9360,7,338,Forest,17
36.854452835018506,-118.41767422671603,86577,284045,53.79633832094725,2855,9367,5,340,Forest,13
36.854394065175185,-118.41734487986503,86607,284144,53.81501468798917,2857,9373,4,339,Forest,13
36.85437618530797,-118.41700608305706,86637,284243,53.83380705576676,2858,9377,4,301,Shrub,14
36.854384713600965,-118.41678031868327,86657,284309,53.8463165140233,2860,9383,6,279,Forest,13
36.85413130644068,-118.4166802177401,86687,284406,53.86469959820179,2862,9390,8,280,Shrub,13
36.85396308165559,-118.41650445543394,86711,284486,53.879866567275194,2867,9406,18,292,Shrub,0
36.85371016393492,-118.41637581967245,86742,284586,53.898754320059396,2872,9423,14,301,Shrub,16
36.853458386817756,-118.41625704249923,86772,284684,53.91736939784195,2876,9436,5,304,Shrub,24
36.85345786385155,-118.4159532981444,86799,284773,53.934181194529486,2879,9446,4,316,Shrub,16
36.853371520889546,-118.41565304177908,86827,284866,53.9518405007924,2881,9452,7,297,Shrub,19
36.853127500695805,-118.41551958391317,86857,284964,53.97026506720524,2883,9459,5,298,Shrub,23
36.852879247475364,-118.41538860219865,86887,285062,53.98890451932726,2886,9469,6,319,Forest,27
36.85260673795598,-118.41536053903648,86917,285162,54.00781805259637,2887,9472,6,341,Forest,24
36.85239355928204,-118.41517135569224,86946,285257,54.025903403973295,2886,9469,12,99,Forest,55
36.85236333935713,-118.41483176003564,86977,285357,54.044815613736134,2884,9462,7,135,Forest,55
36.85221580819693,-118.41459643852298,87003,285445,54.06136207474963,2883,9459,5,199,Forest,63
36.85220675353443,-118.41425753534433,87034,285544,54.080130575589,2883,9459,5,231,Forest,63
36.85223776732912,-118.41392106931647,87064,285643,54.09887687648743,2884,9462,5,240,Forest,38
36.852163885071406,-118.41359445971435,87094,285742,54.11766296084446,2886,9469,5,282,Forest,50
36.85226677221732,-118.41328035325014,87124,285841,54.136448760257636,2887,9472,7,332,Forest,33
36.852327039026875,-118.4129816312215,87152,285931,54.15350021695469,2889,9478,5,335,Forest,50
36.85212809394677,-118.41281782165345,87178,286018,54.16997974960157,2892,9488,11,40,Shrub,27
36.85195712899376,-118.41257219644943,87207,286113,54.187998572877405,2896,9501,11,26,Forest,25
36.851693670779184,-118.41254183538959,87237,286210,54.206299451199925,2899,9511,9,40,Forest,20
36.85143861074232,-118.41254256631319,87265,286303,54.2239421513292,2902,9521,4,23,Forest,22
36.85117132089823,-118.41255565430944,87295,286401,54.242444934735985,2904,9528,2,62,Forest,19
36.85094826500159,-118.41268086384395,87322,286490,54.259358867920575,2905,9531,1,77,Forest,19
36.85071447655813,-118.41283999999999,87352,286587,54.27777341089386,2906,9534,2,71,Shrub,13
36.85048500206541,-118.41296730403812,87380,286679,54.29514002750185,2908,9541,6,59,Shrub,13
36.850267786496104,-118.41312666503198,87408,286771,54.312562821630344,2910,9547,13,54,Shrub,0
36.850058145860096,-118.41300451668809,87434,286855,54.32856248475628,2908,9541,22,78,Shrub,16
36.849967017562705,-118.41269877168489,87463,286951,54.346621535883926,2905,9531,11,70,Shrub,25
36.84978414724098,-118.41256292637951,87486,287028,54.36133688164387,2905,9531,10,39,Forest,53
36.84951174086105,-118.41258581178403,87517,287128,54.38022192380117,2908,9541,11,44,Forest,48
36.849244671709606,-118.41257210924442,87546,287226,54.39871081835601,2912,9554,10,17,Forest,38
36.84899955565069,-118.41245971434688,87575,287321,54.41677098726368,2917,9570,14,212,Forest,25
36.84881031161571,-118.41223823417764,87604,287416,54.434705359112655,2922,9587,13,327,Forest,15
36.84871088141348,-118.4120168335232,87627,287490,54.44875829789922,2927,9603,10,180,Shrub,13
36.84848716063587,-118.41211968451509,87653,287577,54.46524716410614,2932,9619,14,357,Shrub,13
36.84830539383547,-118.41192655536503,87680,287664,54.481750386235326,2937,9636,14,158,Shrub,14
36.8480527599011,-118.41188855198021,87708,287757,54.49935138058305,2942,9652,9,358,Shrub,22
36.8478458858009,-118.41167897145023,87738,287854,54.5177726408546,2946,9665,7,3,Shrub,22
36.84762962470259,-118.4115132082342,87766,287947,54.53532134787161,2949,9675,6,21,Shrub,22
36.8474626338559,-118.41130185235153,87793,288034,54.55176189071212,2950,9678,8,30,Forest,23
36.84726343322389,-118.41106984521076,87823,288133,54.57059747521069,2952,9685,9,25,Forest,27
36.84709094069241,-118.41084,87851,288225,54.588039471614515,2954,9692,9,14,Forest,27
36.84682989545006,-118.41077965405893,87881,288322,54.606402493770105,2958,9705,12,9,Shrub,24
36.84656046759119,-118.41083058938801,87911,288422,54.62525104228802,2963,9721,10,351,Forest,26
36.84629962613231,-118.4108,87940,288518,54.64337287793533,2968,9738,10,11,Shrub,13
36.846072702473435,-118.4106445041224,87969,288612,54.66127436764051,2971,9747,11,12,Shrub,25
36.84599854122308,-118.41035955300111,87996,288700,54.67786067964055,2975,9760,13,355,Shrub,21
36.845802476873246,-118.41012749669616,88026,288798,54.69654019266999,2979,9774,12,355,Shrub,15
36.84555418996504,-118.41002824424076,88055,288894,54.71457171464972,2983,9787,6,117,Shrub,26
36.84535684497227,-118.40979247388893,88085,288993,54.73345717504432,2986,9797,7,19,Shrub,34
36.845128996951026,-118.40960346861537,88116,289093,54.752374059992285,2988,9803,8,23,Shrub,15
36.844938946537546,-118.40937875499891,88145,289189,54.77047215478568,2990,9810,8,26,Forest,18
36.84471033173436,-118.40921011057813,88174,289286,54.78883546537765,2992,9816,8,24,Shrub,19
36.84444979459726,-118.40914829909954,88204,289382,54.80717890673117,2994,9823,7,31,Shrub,35
36.844188669538156,-118.40906319956926,88234,289481,54.825845259028284,2997,9833,6,31,Shrub,21
36.843924239680554,-118.40913764462191,88264,289580,54.84459450538891,3000,9843,8,28,Shrub,11
36.84365351168705,-118.40910243191058,88294,289679,54.86342209344022,3003,9852,8,33,Shrub,0
36.84339502357738,-118.40899078011263,88325,289779,54.88233995698796,3005,9859,9,41,Shrub,17
36.84324934530861,-118.40872098493821,88354,289874,54.90035618150106,3008,9869,9,19,Shrub,32
36.84301623558868,-118.40856924711774,88383,289970,54.91853713702681,3010,9875,9,9,Shrub,15
36.84277986918238,-118.40840507859303,88413,290069,54.93724264845316,3014,9888,8,10,Shrub,20
36.842525011072595,-118.40829625276815,88443,290168,54.95587223189751,3017,9898,9,11,Shrub,13
36.84227209961759,-118.40817386475143,88473,290267,54.974632331129484,3020,9908,8,17,Shrub,10
36.84204658097348,-118.40798103255904,88504,290366,54.99353424570195,3024,9921,9,17,Shrub,10
36.841817969108995,-118.4078029948515,88534,290465,55.01216729171112,3026,9928,8,26,Shrub,12
36.841584494814725,-118.40764267929816,88563,290562,55.030594612059,3029,9938,9,25,Shrub,17
36.8413403508408,-118.40749888235342,88593,290661,55.04926423656172,3032,9948,9,19,Shrub,14
36.841129655759715,-118.4072803837508,88624,290761,55.06820359316886,3035,9957,10,22,Shrub,25
36.84086757466044,-118.40719312404426,88654,290860,55.08696442681798,3037,9964,11,39,Shrub,0
36.840723066980814,-118.40695326259726,88681,290947,55.10358437535659,3040,9974,8,20,Shrub,19
36.840475478473856,-118.40709573896477,88711,291047,55.122439132042366,3044,9987,13,19,Shrub,0
36.840222884382314,-118.40710076931552,88739,291139,55.13991343386669,3049,10003,12,33,Shrub,0
36.84009044254956,-118.4073745838414,88768,291233,55.15762459154146,3054,10020,13,46,Shrub,0
36.83985919958802,-118.40737254386816,88794,291317,55.17362020273086,3059,10036,11,36,Shrub,0
36.83958739408504,-118.40735645883285,88824,291417,55.19244222475686,3064,10052,17,45,Shrub,9
36.83933699746386,-118.4072656919175,88853,291512,55.210476444539886,3070,10072,19,43,Shrub,10
36.83907146288974,-118.40733617903676,88883,291611,55.22925354834547,3076,10092,16,54,Shrub,0
36.83881208187981,-118.40728418148557,88912,291707,55.247424533506994,3080,10105,12,74,Shrub,0
36.83854520460232,-118.40734086743373,88942,291806,55.266149419255,3085,10121,16,67,Shrub,0
36.838301684953514,-118.40746325371383,88972,291902,55.28430533516581,3090,10138,20,70,Shrub,0
36.83804759561295,-118.40758240438706,89002,292001,55.3030778493422,3095,10154,19,81,Shrub,0
36.83780227804632,-118.4076865278737,89031,292095,55.32099893440989,3099,10167,15,80,Shrub,0
36.8375346060966,-118.4076776969517,89060,292193,55.33952041477487,3102,10177,15,72,Shrub,0
36.83727550407976,-118.40774779836809,89090,292290,55.35785801013662,3105,10187,15,89,Shrub,0
36.83702713267394,-118.40788199195916,89120,292389,55.37657543719818,3107,10194,16,93,Shrub,0
36.8367536477157,-118.4078985668051,89151,292489,55.39551479479139,3109,10200,16,88,Shrub,0
36.836488987770764,-118.40798361648768,89181,292589,55.414417274441064,3111,10207,15,92,Shrub,0
36.836224601808254,-118.40807,89211,292689,55.433319950936415,3112,10210,13,81,Shrub,0
36.83595522528743,-118.40802194070884,89242,292788,55.45214188078805,3113,10213,11,75,Shrub,0
36.83568858737979,-118.40794417131909,89272,292888,55.47108123807711,3113,10213,10,79,Shrub,0
36.835416510319746,-118.40794719151387,89303,292987,55.489901712118844,3113,10213,10,82,Shrub,8
36.83516896601816,-118.40787273263493,89331,293080,55.50751369606165,3113,10213,8,85,Forest,0
36.83491794242763,-118.4078526634682,89359,293172,55.52491265782117,3113,10213,6,91,Shrub,4
36.83473326998845,-118.40806984313437,89387,293265,55.54245507637632,3114,10217,6,112,Shrub,0
36.83456275883039,-118.40831697252767,89416,293360,55.56051864223782,3115,10220,7,129,Shrub,12
36.83438820814998,-118.40856129089558,89445,293456,55.57864950637972,3116,10223,7,126,Shrub,33
36.834161355646,-118.40875285523225,89476,293556,55.59758886043306,3118,10230,10,110,Shrub,33
36.83398856463779,-118.40900500792257,89505,293653,55.615966214238384,3120,10236,24,106,Shrub,24
36.83375471352295,-118.40909314234864,89533,293742,55.63286173773026,3120,10236,23,95,Water,6
36.8335508900744,-118.40886967231867,89563,293841,55.651618984498974,3119,10233,11,52,Water,6
36.833351310325135,-118.4086370344647,89593,293941,55.67049915520392,3119,10233,10,54,Water,0
36.83315993156373,-118.4084850769908,89618,294024,55.68618400318496,3121,10240,10,47,Water,0
36.83294374274426,-118.40868401160918,89648,294122,55.70475602010906,3126,10256,19,64,Water,0
36.83292147619695,-118.40893693647989,89671,294196,55.71884320957007,3134,10282,24,69,Shrub,0
36.83272611597836,-118.40914306731449,89699,294289,55.73653054426632,3139,10299,11,95,Shrub,0
36.83249345132873,-118.40926912308966,89728,294382,55.75407213033128,3141,10305,13,112,Shrub,0
36.83222852910212,-118.40933715696596,89758,294481,55.77278005907714,3143,10312,12,103,Shrub,8
36.83199288060656,-118.40949441135224,89788,294578,55.791259405717526,3142,10308,6,128,Shrub,7
36.83174493870682,-118.40963954807405,89818,294678,55.81019876253907,3142,10308,7,140,Shrub,15
36.83154320591355,-118.40985169852162,89847,294775,55.82843803402472,3140,10302,8,145,Shrub,15
36.831291997910064,-118.40983716440257,89875,294867,55.84583286206739,3139,10299,4,110,Shrub,16
36.831097830761905,-118.40966198023128,89902,294954,55.862399479473375,3137,10292,3,62,Shrub,25
36.83104602550951,-118.40944,89923,295022,55.87520108103368,3137,10292,4,73,Shrub,36
36.83080044225116,-118.40931380059241,89952,295119,55.89356901373329,3137,10292,7,330,Shrub,18
36.8305379447561,-118.40933084135888,89981,295215,55.91175061586171,3139,10299,4,333,Shrub,17
36.830268972776935,-118.4092717247979,90012,295314,55.930641266518144,3141,10305,5,290,Shrub,16
36.83000190311349,-118.40920688581288,90042,295414,55.94946019685177,3142,10308,6,308,Shrub,14
36.82973374246977,-118.40916000000001,90072,295513,55.96818978766635,3144,10315,5,273,Shrub,12
36.829464360250114,-118.40911330807504,90103,295612,55.987001586850575,3144,10315,5,257,Shrub,0
36.829192781758174,-118.40907378251056,90133,295712,56.005913868022304,3143,10312,8,238,Shrub,13
36.82893446701598,-118.40917571858627,90163,295811,56.0246518010035,3142,10308,4,282,Crops,22
36.82869792863263,-118.4093431285184,90193,295910,56.04345633099158,3142,10308,4,286,Crops,22
36.82843918261273,-118.40943050523131,90223,296008,56.061996242083175,3141,10305,5,280,Shrub,20
36.828168934034366,-118.40948547104387,90254,296108,56.080935598983864,3141,10305,4,283,Crops,16
36.82789814699302,-118.40952528609029,90284,296207,56.09979537482446,3141,10305,5,279,Shrub,32
36.82767473794544,-118.40966639113506,90312,296299,56.117111311213485,3142,10308,7,300,Shrub,19
36.82744058061164,-118.40949972205601,90342,296397,56.13575245230141,3143,10312,6,285,Shrub,36
36.827194345409104,-118.40937325905682,90372,296495,56.154167767487614,3146,10322,7,292,Forest,52
36.82695959313074,-118.40919719484805,90402,296595,56.17310712215009,3149,10331,8,291,Forest,63
36.82670146739536,-118.40910977608745,90432,296692,56.19160625532653,3152,10341,9,296,Forest,28
36.82643808975022,-118.40902340621061,90462,296792,56.210441426818065,3155,10351,10,298,Forest,34
36.826188302064715,-118.40889443848852,90492,296890,56.22913681141695,3158,10361,10,294,Forest,34
36.82592309978533,-118.40881412236135,90523,296990,56.248012326846805,3161,10371,11,277,Forest,57
36.825662832322735,-118.40870789074397,90553,297090,56.26695168333904,3165,10384,15,280,Forest,29
36.82539550655672,-118.40865630149707,90583,297189,56.2856620882936,3168,10394,15,299,Forest,22
36.82514438386346,-118.40878561613654,90613,297288,56.30445019690689,3170,10400,14,310,Shrub,20
36.82493062589316,-118.40899937410683,90644,297388,56.323389553026765,3172,10407,15,314,Shrub,20
36.82467738296505,-118.40911538564684,90674,297487,56.34204711986255,3175,10417,17,315,Shrub,0
36.82441162420244,-118.40918075017724,90704,297586,56.36078269708208,3179,10430,18,314,Shrub,0
36.82414549883519,-118.40925472286933,90734,297685,56.37964090767689,3185,10449,16,314,Shrub,0
36.82391478926099,-118.40917281755198,90761,297773,56.39623110896662,3190,10466,15,300,Shrub,0
36.823658844792135,-118.4090878275737,90791,297869,56.414549704585674,3194,10479,15,283,Shrub,0
36.823409901069105,-118.40900998021381,90819,297963,56.432300584648374,3197,10489,14,273,Shrub,0
36.8231386740126,-118.4089727433072,90850,298063,56.45117447685653,3199,10495,15,270,Shrub,0
36.822866610369445,-118.40895915259236,90880,298162,56.470008320007835,3199,10495,18,260,Shrub,14
36.82263122232003,-118.40880582333457,90909,298259,56.48837078850228,3198,10492,18,233,Shrub,14
36.822396802785555,-118.40875946713092,90936,298346,56.50478762644564,3198,10492,18,251,Forest,26
36.82218713309302,-118.40857139927905,90965,298440,56.522641958638495,3200,10499,16,270,Forest,16
36.82200931279012,-118.40833,90994,298536,56.54080656054668,3202,10505,13,246,Shrub,19
36.821741648423654,-118.40826633701835,91024,298636,56.559653659178636,3204,10512,13,271,Shrub,16
36.821474131528426,-118.40824574854923,91054,298733,56.57819304489239,3205,10515,12,287,Shrub,22
36.82120977861099,-118.40818658549071,91084,298832,56.596769629084214,3207,10522,12,271,Forest,13
36.82094871736741,-118.40808358950423,91114,298932,56.61570657142689,3210,10531,15,267,Shrub,16
36.82070761701517,-118.40793417966835,91144,299030,56.63432292616859,3212,10538,14,270,Shrub,14
36.82046012004055,-118.40779507716891,91174,299129,56.65309537366344,3215,10548,13,259,Shrub,13
36.8202134287675,-118.40764966465169,91205,299229,56.671963459222916,3217,10554,12,267,Forest,20
36.81994637126681,-118.40757419187975,91235,299329,56.6909028158806,3218,10558,12,266,Forest,11
36.81967760062517,-118.40751045228264,91266,299428,56.70982589977018,3219,10561,11,259,Shrub,15
36.81941473418093,-118.40742220928443,91296,299528,56.728653634835744,3219,10561,9,258,Shrub,12
36.81917632476366,-118.4072541659613,91327,299628,56.747588654955045,3219,10561,8,245,Shrub,0
36.81892073741881,-118.4072394469359,91355,299721,56.765286560383,3219,10561,7,260,Shrub,7
36.81866262440274,-118.40726452488055,91384,299816,56.78319431308162,3219,10561,7,298,Shrub,9
36.81839518095913,-118.40732854933145,91414,299915,56.80203018619842,3220,10564,7,284,Shrub,10
36.8181257851676,-118.40727033858623,91445,300015,56.820941185387476,3221,10568,8,262,Shrub,0
36.8179194460797,-118.40707,91474,300111,56.83901807578945,3221,10568,8,236,Shrub,0
36.817651735592825,-118.4070181508473,91504,300210,56.85775702437969,3221,10568,8,248,Shrub,14
36.81743333370474,-118.40681952431358,91534,300308,56.876443787716944,3220,10564,8,210,Shrub,14
36.817202211997085,-118.40665754224887,91563,300405,56.89477501178277,3219,10561,5,211,Shrub,10
36.8169411971545,-118.40655422387366,91594,300505,56.91371436869183,3218,10558,5,226,Shrub,9
36.816741811204636,-118.40633629956457,91623,300602,56.93204016459883,3217,10554,4,229,Shrub,0
36.81658663219477,-118.40605663219476,91654,300701,56.9508829148785,3217,10554,4,230,Shrub,0
36.81637464194076,-118.40584045337914,91684,300801,56.969812289094634,3217,10554,6,225,Shrub,15
36.81618285209848,-118.40559635721624,91715,300901,56.98875163895303,3218,10558,13,224,Shrub,14
36.81596448576819,-118.4054696423478,91741,300989,57.00540647423037,3218,10558,13,265,Shrub,14
36.815697471559716,-118.40551584810922,91771,301088,57.02405239535783,3218,10558,18,278,Shrub,15
36.81542694573546,-118.40546306258253,91802,301188,57.04299175276028,3220,10564,10,280,Shrub,14
36.81518763553329,-118.40530897452724,91832,301286,57.06161479447591,3222,10571,7,260,Shrub,13
36.81496782950708,-118.4051058721303,91862,301386,57.08052671506989,3223,10574,7,238,Shrub,13
36.814740267448045,-118.4049195042379,91893,301485,57.09934895072153,3223,10574,8,236,Shrub,14
36.814520041664,-118.40477000320493,91921,301577,57.11668642469357,3223,10574,6,243,Shrub,24
36.814328216632845,-118.40454616247462,91950,301673,57.13484425060938,3223,10574,5,161,Shrub,20
36.81412523007405,-118.40433405308855,91979,301769,57.15315021187133,3223,10574,9,281,Shrub,20
36.81391883840859,-118.40413320107118,92008,301865,57.17124778985571,3224,10577,7,258,Forest,27
36.813682908691504,-118.40396740216946,92039,301964,57.18997269174016,3225,10581,8,246,Shrub,24
36.81343972858078,-118.40382828809679,92068,302061,57.20847379804917,3225,10581,8,240,Shrub,16
36.81320361285164,-118.40368,92098,302158,57.22675429997503,3226,10584,8,247,Shrub,15
36.81300240253016,-118.40349694339933,92125,302249,57.243972594693524,3226,10584,7,240,Forest,25
36.81283207561203,-118.40340565974589,92146,302316,57.25679290135105,3226,10584,6,224,Forest,39
36.81268537110875,-118.40317375632544,92172,302403,57.27316053563209,3226,10584,8,201,Forest,14
36.81268408461942,-118.4028527230796,92201,302497,57.29093890158004,3227,10587,11,220,Shrub,13
36.81248,-118.40264996804618,92230,302592,57.30897640446592,3228,10591,11,222,Shrub,13
36.81243629263731,-118.40231887791192,92260,302690,57.3275591114567,3230,10597,12,219,Shrub,9
36.812358249857745,-118.4019987498984,92290,302788,57.346090870323664,3230,10597,13,208,Shrub,14
36.812154913449085,-118.40178022793165,92320,302886,57.36464522678577,3228,10591,16,201,Shrub,19
36.81190235444654,-118.40166172152317,92350,302984,57.383306892917446,3226,10584,16,237,Shrub,19
36.8116710067552,-118.40150408887457,92379,303081,57.40153550209311,3226,10584,15,241,Forest,22
36.81155,-118.40121006817587,92408,303177,57.419843360488954,3227,10587,14,233,Forest,20
36.81141110565768,-118.40092776905229,92438,303274,57.4381928735872,3228,10591,14,227,Forest,42
36.811180689598814,-118.40076026523032,92468,303372,57.45663380018767,3228,10591,17,229,Forest,23
36.81096477236205,-118.40056693090513,92497,303469,57.475010163523244,3228,10591,15,234,Forest,40
36.81074991343987,-118.40038075957796,92526,303564,57.49309809226042,3228,10591,14,232,Shrub,43
36.810569974799975,-118.40012660786661,92557,303663,57.51188673820827,3230,10597,11,228,Forest,20
36.81061760452792,-118.39983178564474,92583,303751,57.52854289954311,3232,10604,14,205,Forest,20
36.81060074890543,-118.39949224671629,92614,303851,57.547382469895545,3233,10607,19,197,Shrub,15
36.810442025238416,-118.39922542809543,92643,303948,57.56579107647687,3231,10600,26,206,Shrub,20
36.81023496742657,-118.39901494571093,92673,304045,57.584257286155015,3229,10594,27,220,Shrub,16
36.81005712842264,-118.3987567181973,92703,304145,57.60312065017879,3226,10584,28,220,Shrub,14
36.80981046664262,-118.39863691199423,92733,304242,57.621427050462046,3223,10574,18,236,Shrub,37
36.80954157910092,-118.39857237898423,92763,304342,57.640366407834726,3222,10571,22,253,Shrub,20
36.809285935085796,-118.39845310885447,92794,304441,57.65924282123117,3223,10574,27,261,Shrub,17
36.809037523252115,-118.39830973463414,92824,304541,57.67817147705957,3226,10584,30,264,Shrub,17
36.80876471865658,-118.39828050557034,92855,304641,57.697110834402494,3228,10591,25,275,Shrub,15
36.808491914064604,-118.39825127650693,92885,304741,57.7160501919917,3231,10600,22,270,Shrub,16
36.80822474479763,-118.39817706994218,92916,304841,57.7349818843527,3234,10610,21,270,Shrub,19
36.80800100159084,-118.39798426815146,92946,304941,57.75378431804348,3236,10617,12,252,Shrub,15
36.80775890706627,-118.39784287630914,92976,305038,57.772270497987265,3239,10627,5,58,Shrub,19
36.80748628256284,-118.39787,93006,305138,57.79118783062669,3240,10630,5,87,Shrub,21
36.80721320591495,-118.39786080147873,93036,305238,57.81008357240164,3240,10630,6,108,Shrub,23
36.806954584159406,-118.3979277079203,93066,305334,57.82835231856544,3239,10627,10,116,Shrub,23
36.80669354630898,-118.39801459303291,93096,305433,57.847038637074874,3236,10617,14,165,Shrub,23
36.80643182617802,-118.39795766542916,93126,305530,57.86541445886892,3233,10607,8,192,Shrub,19
36.80620789614082,-118.39776087842678,93156,305630,57.884353814097715,3230,10597,6,190,Shrub,25
36.805949117325056,-118.397684058845,93186,305727,57.90275235713986,3227,10587,4,177,Shrub,26
36.805684970174774,-118.39776,93216,305826,57.92150139344671,3224,10577,3,184,Crops,13
36.80542991459868,-118.39786431011467,93246,305924,57.94006550417851,3223,10574,5,211,Shrub,0
36.80516467335779,-118.39779086214631,93276,306023,57.958857933201,3221,10568,6,205,Shrub,16
36.80489543104267,-118.39780959399175,93306,306122,57.97751045636275,3220,10564,4,248,Shrub,16
36.80465139506453,-118.39793701907917,93335,306218,57.99580644380534,3219,10561,10,323,Shrub,22
36.80440280596522,-118.39807023880931,93365,306317,58.01451761574105,3219,10561,12,265,Shrub,16
36.80414324127517,-118.39813517665462,93395,306414,58.03282853537122,3220,10564,8,40,Shrub,16
36.80386951783407,-118.3981267543949,93425,306514,58.051767892954935,3221,10568,5,75,Shrub,0
36.8035979935659,-118.3981391602652,93456,306613,58.070561951194826,3221,10568,3,99,Water,0
36.80338582878638,-118.39831959924766,93484,306707,58.08831702920392,3221,10568,6,183,Water,0
36.80321803111964,-118.3985535185785,93512,306799,58.10571130478535,3221,10568,5,84,Shrub,8
36.80303070414523,-118.398785211528,93542,306895,58.12394765253398,3220,10564,11,180,Shrub,0
36.8030513029597,-118.39911512710327,93571,306992,58.14227545000383,3220,10564,15,205,Shrub,7
